Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
408,1/20/2023,12:19:00 PM,133,21.7,143,20.8
409,1/20/2023,12:19:05 PM,133,21.7,143,20.8
410,1/20/2023,12:19:10 PM,133,21.7,143,20.8
411,1/20/2023,12:19:15 PM,133,21.7,143,20.8
412,1/20/2023,12:19:20 PM,133,21.7,143,20.8
413,1/20/2023,12:19:25 PM,133,21.7,143,20.8
414,1/20/2023,12:19:30 PM,133,21.7,143,20.8
415,1/20/2023,12:19:35 PM,133,21.7,143,20.8
416,1/20/2023,12:19:40 PM,133,21.7,143,20.8
417,1/20/2023,12:19:45 PM,133,21.7,143,20.8
418,1/20/2023,12:19:50 PM,133,21.7,143,20.8
419,1/20/2023,12:19:55 PM,133,21.7,143,20.8
420,1/20/2023,12:20:00 PM,133,21.7,143,20.8
421,1/20/2023,12:20:05 PM,133,21.7,143,20.8
422,1/20/2023,12:20:10 PM,133,21.7,143,20.8
423,1/20/2023,12:20:15 PM,133,21.7,143,20.8
424,1/20/2023,12:20:20 PM,133,21.7,143,20.8
425,1/20/2023,12:20:25 PM,133,21.7,143,20.8
426,1/20/2023,12:20:30 PM,133,21.7,143,20.8
427,1/20/2023,12:20:35 PM,133,21.7,143,20.8
428,1/20/2023,12:20:40 PM,133,21.7,143,20.8
429,1/20/2023,12:20:45 PM,133,21.7,143,20.8
430,1/20/2023,12:20:50 PM,133,21.7,143,20.8
431,1/20/2023,12:20:55 PM,133,21.7,143,20.8
432,1/20/2023,12:21:00 PM,133,21.7,143,20.8
433,1/20/2023,12:21:05 PM,133,21.7,143,20.8
434,1/20/2023,12:21:10 PM,133,21.7,143,20.8
435,1/20/2023,12:21:15 PM,133,21.7,143,20.8
436,1/20/2023,12:21:20 PM,133,21.7,143,20.8
437,1/20/2023,12:21:25 PM,133,21.7,143,20.8
438,1/20/2023,12:21:30 PM,133,21.7,143,20.8
439,1/20/2023,12:21:35 PM,133,21.7,143,20.8
440,1/20/2023,12:21:40 PM,133,21.7,143,20.8
441,1/20/2023,12:21:45 PM,133,21.7,143,20.8
442,1/20/2023,12:21:50 PM,133,21.7,143,20.8
443,1/20/2023,12:21:55 PM,133,21.7,143,20.8
444,1/20/2023,12:22:00 PM,133,21.7,143,20.8
445,1/20/2023,12:22:05 PM,133,21.7,143,20.8
446,1/20/2023,12:22:10 PM,133,21.7,143,20.8
447,1/20/2023,12:22:15 PM,133,21.7,143,20.8
448,1/20/2023,12:22:20 PM,133,21.7,143,20.8
449,1/20/2023,12:22:25 PM,133,21.7,143,20.8
450,1/20/2023,12:22:30 PM,133,21.7,143,20.8
451,1/20/2023,12:22:35 PM,133,21.7,143,20.8
