Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
416,2/6/2023,2:59:30 PM,133,22.3,144,21.8
417,2/6/2023,2:59:35 PM,133,22.3,144,21.8
418,2/6/2023,2:59:40 PM,133,22.3,144,21.8
419,2/6/2023,2:59:45 PM,133,22.3,143,21.8
420,2/6/2023,2:59:50 PM,133,22.3,143,21.8
421,2/6/2023,2:59:55 PM,133,22.3,144,21.8
422,2/6/2023,3:00:00 PM,133,22.3,143,21.8
423,2/6/2023,3:00:05 PM,133,22.3,143,21.8
424,2/6/2023,3:00:10 PM,133,22.3,143,21.8
425,2/6/2023,3:00:15 PM,133,22.3,143,21.8
426,2/6/2023,3:00:20 PM,133,22.3,143,21.8
427,2/6/2023,3:00:25 PM,132,22.3,143,21.8
428,2/6/2023,3:00:30 PM,132,22.3,143,21.8
429,2/6/2023,3:00:35 PM,132,22.3,143,21.8
430,2/6/2023,3:00:40 PM,132,22.3,143,21.8
431,2/6/2023,3:00:45 PM,132,22.3,143,21.8
432,2/6/2023,3:00:50 PM,132,22.3,143,21.8
433,2/6/2023,3:00:55 PM,132,22.3,143,21.8
434,2/6/2023,3:01:00 PM,132,22.3,143,21.8
435,2/6/2023,3:01:05 PM,132,22.3,143,21.8
436,2/6/2023,3:01:10 PM,132,22.3,143,21.8
437,2/6/2023,3:01:15 PM,133,22.3,143,21.8
438,2/6/2023,3:01:20 PM,133,22.3,143,21.8
439,2/6/2023,3:01:25 PM,133,22.3,143,21.8
440,2/6/2023,3:01:30 PM,133,22.3,143,21.8
441,2/6/2023,3:01:35 PM,133,22.3,143,21.8
442,2/6/2023,3:01:40 PM,133,22.3,143,21.8
443,2/6/2023,3:01:45 PM,133,22.3,143,21.8
444,2/6/2023,3:01:50 PM,133,22.3,144,21.8
