Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
268,3/3/2023,2:17:42 PM,86,23.7,102,22.7
269,3/3/2023,2:17:47 PM,87,23.7,102,22.7
270,3/3/2023,2:17:52 PM,87,23.7,105,22.7
271,3/3/2023,2:17:57 PM,87,23.7,104,22.7
272,3/3/2023,2:18:02 PM,87,23.7,104,22.7
273,3/3/2023,2:18:07 PM,87,23.7,102,22.7
274,3/3/2023,2:18:12 PM,87,23.7,102,22.7
275,3/3/2023,2:18:17 PM,87,23.7,100,22.8
276,3/3/2023,2:18:22 PM,87,23.7,102,22.7
277,3/3/2023,2:18:27 PM,87,23.7,105,22.7
278,3/3/2023,2:18:32 PM,87,23.7,102,22.7
279,3/3/2023,2:18:37 PM,87,23.7,103,22.7
280,3/3/2023,2:18:42 PM,87,23.7,103,22.7
281,3/3/2023,2:18:47 PM,87,23.7,103,22.7
282,3/3/2023,2:18:52 PM,87,23.7,103,22.7
283,3/3/2023,2:18:57 PM,87,23.7,103,22.7
284,3/3/2023,2:19:02 PM,87,23.7,100,22.7
285,3/3/2023,2:19:07 PM,87,23.7,100,22.7
286,3/3/2023,2:19:12 PM,87,23.7,98,22.7
287,3/3/2023,2:19:17 PM,87,23.7,97,22.7
288,3/3/2023,2:19:22 PM,87,23.7,99,22.7
289,3/3/2023,2:19:27 PM,87,23.7,97,22.7
290,3/3/2023,2:19:32 PM,87,23.7,97,22.7
291,3/3/2023,2:19:37 PM,87,23.7,97,22.7
292,3/3/2023,2:19:42 PM,87,23.7,99,22.7
293,3/3/2023,2:19:47 PM,87,23.7,97,22.7
294,3/3/2023,2:19:52 PM,87,23.7,97,22.7
295,3/3/2023,2:19:57 PM,86,23.7,96,22.7
296,3/3/2023,2:20:02 PM,86,23.7,96,22.7
297,3/3/2023,2:20:07 PM,86,23.7,96,22.7
298,3/3/2023,2:20:12 PM,86,23.7,97,22.7
299,3/3/2023,2:20:17 PM,86,23.7,97,22.7
300,3/3/2023,2:20:22 PM,86,23.7,94,22.7
301,3/3/2023,2:20:27 PM,86,23.7,94,22.7
302,3/3/2023,2:20:32 PM,86,23.7,94,22.7
303,3/3/2023,2:20:37 PM,86,23.7,94,22.7
304,3/3/2023,2:20:42 PM,86,23.7,94,22.7
305,3/3/2023,2:20:47 PM,86,23.7,94,22.7
306,3/3/2023,2:20:52 PM,86,23.7,96,22.7
307,3/3/2023,2:20:57 PM,86,23.7,93,22.7
308,3/3/2023,2:21:02 PM,86,23.7,93,22.7
309,3/3/2023,2:21:07 PM,86,23.7,93,22.7
310,3/3/2023,2:21:12 PM,86,23.7,91,22.7
311,3/3/2023,2:21:17 PM,86,23.7,92,22.7
312,3/3/2023,2:21:22 PM,86,23.7,92,22.7
313,3/3/2023,2:21:27 PM,86,23.7,92,22.7
314,3/3/2023,2:21:32 PM,86,23.7,93,22.7
315,3/3/2023,2:21:37 PM,86,23.7,93,22.7
316,3/3/2023,2:21:42 PM,86,23.7,93,22.7
317,3/3/2023,2:21:47 PM,86,23.7,94,22.7
318,3/3/2023,2:21:52 PM,86,23.7,94,22.7
319,3/3/2023,2:21:57 PM,86,23.7,94,22.7
320,3/3/2023,2:22:02 PM,86,23.7,95,22.7
321,3/3/2023,2:22:07 PM,86,23.7,93,22.7
322,3/3/2023,2:22:12 PM,87,23.7,93,22.7
323,3/3/2023,2:22:17 PM,87,23.7,93,22.7
324,3/3/2023,2:22:22 PM,87,23.7,94,22.7
325,3/3/2023,2:22:27 PM,87,23.7,94,22.7
326,3/3/2023,2:22:32 PM,87,23.7,96,22.7
327,3/3/2023,2:22:37 PM,86,23.7,96,22.7
328,3/3/2023,2:22:42 PM,87,23.7,96,22.7
329,3/3/2023,2:22:47 PM,87,23.7,96,22.7
330,3/3/2023,2:22:52 PM,87,23.7,96,22.7
331,3/3/2023,2:22:57 PM,87,23.7,96,22.7
332,3/3/2023,2:23:02 PM,87,23.7,96,22.7
333,3/3/2023,2:23:07 PM,87,23.7,98,22.7
334,3/3/2023,2:23:12 PM,87,23.7,98,22.7
335,3/3/2023,2:23:17 PM,87,23.7,98,22.7
336,3/3/2023,2:23:22 PM,87,23.7,98,22.7
337,3/3/2023,2:23:27 PM,87,23.7,98,22.7
338,3/3/2023,2:23:32 PM,87,23.7,98,22.7
339,3/3/2023,2:23:37 PM,87,23.7,98,22.7
340,3/3/2023,2:23:42 PM,87,23.7,98,22.7
341,3/3/2023,2:23:47 PM,87,23.7,98,22.7
342,3/3/2023,2:23:52 PM,87,23.7,97,22.7
343,3/3/2023,2:23:57 PM,87,23.7,97,22.7
344,3/3/2023,2:24:02 PM,87,23.7,97,22.7
345,3/3/2023,2:24:07 PM,87,23.7,97,22.7
346,3/3/2023,2:24:12 PM,87,23.7,97,22.7
347,3/3/2023,2:24:17 PM,87,23.7,97,22.7
348,3/3/2023,2:24:22 PM,87,23.7,97,22.7
349,3/3/2023,2:24:27 PM,87,23.7,96,22.7
350,3/3/2023,2:24:32 PM,87,23.7,96,22.7
351,3/3/2023,2:24:37 PM,87,23.7,96,22.7
352,3/3/2023,2:24:42 PM,87,23.7,96,22.7
353,3/3/2023,2:24:47 PM,87,23.7,96,22.7
354,3/3/2023,2:24:52 PM,87,23.7,96,22.7
355,3/3/2023,2:24:57 PM,87,23.7,96,22.7
356,3/3/2023,2:25:02 PM,87,23.7,97,22.7
357,3/3/2023,2:25:07 PM,87,23.7,97,22.7
358,3/3/2023,2:25:12 PM,87,23.7,97,22.7
359,3/3/2023,2:25:17 PM,87,23.7,97,22.7
360,3/3/2023,2:25:22 PM,87,23.7,99,22.7
361,3/3/2023,2:25:27 PM,87,23.7,98,22.7
362,3/3/2023,2:25:32 PM,87,23.7,96,22.7
363,3/3/2023,2:25:37 PM,87,23.7,97,22.7
364,3/3/2023,2:25:42 PM,87,23.7,97,22.7
365,3/3/2023,2:25:47 PM,87,23.7,97,22.7
366,3/3/2023,2:25:52 PM,87,23.7,97,22.7
367,3/3/2023,2:25:57 PM,87,23.7,97,22.7
368,3/3/2023,2:26:02 PM,87,23.7,96,22.7
369,3/3/2023,2:26:07 PM,87,23.7,96,22.7
370,3/3/2023,2:26:12 PM,87,23.7,97,22.7
371,3/3/2023,2:26:17 PM,87,23.7,97,22.7
372,3/3/2023,2:26:22 PM,87,23.7,97,22.7
